,ParticipantID,Trial,FirstChannel,Response,Correct,InterStimInterval
0,26_Ptx_258,0,1,1,Right,0.5
1,26_Ptx_258,1,0,1,Right,0.5
2,26_Ptx_258,2,0,1,Right,0.5
3,26_Ptx_258,3,1,1,Right,0.2
4,26_Ptx_258,4,1,1,Right,0.2
5,26_Ptx_258,5,1,1,Right,0.04
6,26_Ptx_258,6,0,1,Right,0.06
7,26_Ptx_258,7,0,1,Right,0.04
8,26_Ptx_258,8,1,1,Right,0.1
9,26_Ptx_258,9,1,1,Right,0.06
