,ParticipantID,Trial,FirstChannel,Response,Correct,InterStimInterval
0,5_Ptx_654,0,0,1,Right,0.5
1,5_Ptx_654,1,1,1,Right,0.5
2,5_Ptx_654,2,1,1,Right,0.5
3,5_Ptx_654,3,0,1,Right,0.2
4,5_Ptx_654,4,1,1,Right,0.2
5,5_Ptx_654,5,1,1,Right,0.08
6,5_Ptx_654,6,1,1,Right,0.04
7,5_Ptx_654,7,1,0,Wrong,0.06
8,5_Ptx_654,8,0,1,Right,0.06
9,5_Ptx_654,9,1,0,Wrong,0.08
