,ParticipantID,Trial,FirstChannel,Response,Correct,InterStimInterval
0,33_Ptx_216,0,0,1,Right,0.5
1,33_Ptx_216,1,1,0,Wrong,0.5
2,33_Ptx_216,2,1,0,Wrong,0.5
3,33_Ptx_216,3,1,1,Right,0.2
4,33_Ptx_216,4,1,1,Right,0.2
5,33_Ptx_216,5,1,1,Right,0.06
6,33_Ptx_216,6,0,0,Wrong,0.08
7,33_Ptx_216,7,1,1,Right,0.08
8,33_Ptx_216,8,0,0,Wrong,0.04
9,33_Ptx_216,9,1,0,Wrong,0.04
