,ParticipantID,Trial,FirstChannel,Response,Correct,InterStimInterval
0,15_Ptx_625,0,1,1,Right,0.5
1,15_Ptx_625,1,1,1,Right,0.5
2,15_Ptx_625,2,0,1,Right,0.5
3,15_Ptx_625,3,1,1,Right,0.2
4,15_Ptx_625,4,0,1,Right,0.2
5,15_Ptx_625,5,0,1,Right,0.08
6,15_Ptx_625,6,0,1,Right,0.06
7,15_Ptx_625,7,1,1,Right,0.06
8,15_Ptx_625,8,0,1,Right,0.08
9,15_Ptx_625,9,1,0,Wrong,0.06
