,ParticipantID,Trial,FirstChannel,Response,Correct,InterStimInterval
0,13_Ptx_716,0,0,1,Right,0.5
1,13_Ptx_716,1,0,1,Right,0.5
2,13_Ptx_716,2,1,1,Right,0.5
3,13_Ptx_716,3,1,1,Right,0.2
4,13_Ptx_716,4,1,1,Right,0.2
5,13_Ptx_716,5,1,1,Right,0.06
6,13_Ptx_716,6,0,1,Right,0.06
7,13_Ptx_716,7,0,1,Right,0.06
8,13_Ptx_716,8,0,1,Right,0.06
9,13_Ptx_716,9,1,1,Right,0.06
