,ParticipantID,Trial,FirstChannel,Response,Correct,InterStimInterval
0,20_Ptx_794,0,0,1,Right,0.5
1,20_Ptx_794,1,1,1,Right,0.5
2,20_Ptx_794,2,1,1,Right,0.5
3,20_Ptx_794,3,0,1,Right,0.2
4,20_Ptx_794,4,1,1,Right,0.2
5,20_Ptx_794,5,1,1,Right,0.08
6,20_Ptx_794,6,1,1,Right,0.04
7,20_Ptx_794,7,0,1,Right,0.04
8,20_Ptx_794,8,1,1,Right,0.04
9,20_Ptx_794,9,0,1,Right,0.04
